geneID	genename chicken	CH1_RPKM	CH2_RPKM	LWC1_RPKM	LWC2_RPKM	TC1_RPKM	TC2_RPKM	WL_D1_RPKM	WL_D2_RPKM
ENSGALG00000011233	0	9.631278349	7.09102315	9.159396629	9.014810494	8.38820068	6.777402201	6.532640721	8.247499542
ENSGALG00000011234	INHA	4.275703873	4.606806614	5.57222328	29.10085032	4.61757738	3.282279082	7.061104674	5.517869359
ENSGALG00000011235	GALNT15	1.995332546	2.932695973	1.736068776	4.596520573	1.588947378	1.058868708	1.509938293	0.851773661
ENSGALG00000011236	BEGAIN	0.038605575	0.185560453	0.132352084	0.838513074	0.032726269	0.105166232	0.249328049	0.135960543
ENSGALG00000011237	DPH3	14.00107231	19.2772295	16.86795658	12.31235797	13.77231728	9.355243056	12.51145947	13.60642939
ENSGALG00000011238	WLS	58.59541258	35.05641212	49.36427285	53.87203577	44.08571658	47.30681815	54.54166286	61.31453069
ENSGALG00000011239	OXNAD1	16.79818544	20.41546816	20.77754458	16.04447081	10.75262475	17.26731067	20.87532786	21.1284291
ENSGALG00000011241	RFTN1	5.935223641	8.258127412	5.912469146	8.646032842	5.450617027	5.146289425	7.29647483	5.878851466
ENSGALG00000011242	OBSL1	67.22300824	37.41914903	52.70952008	55.95751529	44.24165559	52.82457636	50.65171381	58.33971443
ENSGALG00000011243	DAZL	0.028734179	0	0.024627457	0.078013295	0	0.022364389	0.049486717	0
ENSGALG00000011244	DLK1	7.907123601	8.387864872	13.80979354	13.8168281	10.20195124	14.82444444	8.007977875	11.07757761
ENSGALG00000011246	CHPF	10.53610987	7.495422683	12.11958203	16.94585383	10.31045433	11.14975661	11.50809894	11.50608892
ENSGALG00000011248	PLCL2	1.967799698	2.325828652	1.990693157	2.247969194	1.79117834	1.669671174	1.986172439	2.286387368
ENSGALG00000011250	ASIC4	1.730912629	1.922367685	2.84342979	2.088634555	1.06991291	3.760944782	2.763654641	3.270197718
ENSGALG00000011251	TBC1D5	4.050709659	10.89382637	4.565099736	8.486236667	8.537122807	5.242968951	5.029825321	4.374298263
ENSGALG00000011252	0	0.883752589	2.939840209	0.708578182	1.702791667	0.652498088	0.665653944	0.294584645	0.552197661
ENSGALG00000011254	SATB1	0.36211463	0.412773875	0.418312364	0.726669591	0.880863561	0.588190115	0.474510835	0.596059436
ENSGALG00000011255	0	15.47687659	13.15703969	18.48773324	9.789335223	9.973967141	8.123640729	13.74494461	14.87040008
ENSGALG00000011256	WDFY3	5.195740899	9.295105248	6.630710653	6.776516411	8.193590772	7.034691383	6.702682545	6.200158733
ENSGALG00000011258	ATP2B1	2.903269402	7.297809445	4.523460399	10.17575963	3.653630039	4.930901452	4.647843197	4.515026921
ENSGALG00000011259	RPE65	0.881380711	1.277006793	1.013843436	0.524769432	0.924111292	0.541576049	0.858832074	0.530953111
ENSGALG00000011260	PPP2R5C	12.27251476	17.04758385	13.37757152	14.94549306	14.48811451	16.10154485	13.80698146	14.16532467
ENSGALG00000011264	SULF1	1.144203252	4.338602119	2.536780657	3.020932967	1.996014211	1.928312197	2.255575826	2.614269359
ENSGALG00000011266	PPM1K	6.878757654	16.75447981	9.72892292	13.08964799	11.04155087	9.588119038	9.684619692	10.61593041
ENSGALG00000011267	EFHB	0.060307408	0	0	0	0.051123095	0	0	0.026548718
ENSGALG00000011269	EPYC	0.6223854	0.030217575	0.059270373	0.250337237	0.146555921	0.080735845	0.148873278	0.121772651
ENSGALG00000011270	KERA	0.024010589	0.041966768	0.020578968	0.152107082	0	0	0	0
ENSGALG00000011271	LUM	57.81594195	73.50450826	44.90042845	113.1414153	49.82591204	43.56901415	49.1530495	42.39082008
ENSGALG00000011272	RAB5A	17.52365366	19.40099118	19.55443059	24.72385694	19.71618799	19.25169528	19.18019868	21.97280491
ENSGALG00000011273	0	0	0.04449067	0	0	0.215780755	0.0792473	0	0.044822813
ENSGALG00000011274	DCN	283.3752356	512.2934221	292.2165464	722.2051063	308.5955084	227.3971779	282.3514563	240.9343974
ENSGALG00000011275	DEPDC1	13.5250984	8.730884877	12.96910406	11.84366275	9.063313496	14.27832739	17.3567492	14.53151075
ENSGALG00000011276	BTG1	314.4459999	347.6464325	354.606854	292.1372686	330.0397473	204.2711106	284.4027815	281.2157834
ENSGALG00000011277	PLEKHG7	0	0	0.037564783	0.039665112	0.037154086	0.068225756	0.03774157	0.038588952
ENSGALG00000011278	KAT2B	17.63846866	19.54602235	19.25499522	18.57373581	18.75390934	19.88669029	20.4155866	22.28232553
ENSGALG00000011280	EEA1	4.684602428	12.67466874	5.520726212	6.938590659	9.01595644	4.992216981	6.602106811	5.29955548
ENSGALG00000011281	SGOL1	5.349998483	4.26714279	5.826824505	4.292030407	4.040125149	4.709515061	6.739424903	6.047395662
ENSGALG00000011283	ZNF385D	0.398827126	1.411177466	0.425198556	1.549394733	0.948298681	0.552690426	0.753881691	0.57382374
ENSGALG00000011284	LRRC7	0.190700196	0.388866596	0.228823144	0.287639461	0.323316308	0.247376329	0.120423826	0.268642055
ENSGALG00000011285	0	17.72300983	27.50337852	21.08165904	36.47993955	14.38968768	17.10623272	18.80507214	16.79814434
ENSGALG00000011286	UBE2E1	23.36845107	25.65187876	21.81397487	24.6789021	20.5159719	21.48970931	27.39579475	25.37653355
ENSGALG00000011287	0	0.317825918	0.216031735	0.272401869	0.063918323	0.748399147	0.219884713	0.942688805	0.186552438
ENSGALG00000011288	DACT2	6.562153331	3.128078565	3.660896776	3.390485631	8.172247661	7.689042665	16.33580962	8.466844883
ENSGALG00000011289	NKIRAS1	17.10488881	17.78852465	14.22043109	11.53254357	12.97746198	16.44165241	11.48880116	14.90933686
ENSGALG00000011290	RPL15	429.5761744	370.7560094	489.3649421	485.7987004	572.0897438	547.6579466	464.3194107	466.7424385
ENSGALG00000011291	REV-ERBB	6.889895757	9.836211128	7.167360557	5.8069724	7.289631704	7.921010234	7.925729737	7.895299624
ENSGALG00000011292	UBE2N	19.41536332	21.6287882	20.87113189	27.18774712	21.35196747	22.19748918	23.17727763	21.75404048
ENSGALG00000011293	MRPL42	33.24995519	42.72084209	37.11638292	31.88472499	52.76369351	34.67686303	35.96375112	34.57399155
ENSGALG00000011294	THRB	0.119066885	1.075236862	0.068033138	0.466940631	0.302801988	0.154453584	0.136706632	0.174719999
ENSGALG00000011295	SOCS2	15.92419562	41.16232422	16.58526512	12.70878462	49.26877222	16.99615834	31.24372255	23.89975232
ENSGALG00000011296	FRMD1	5.261130045	5.685473528	6.800169386	3.762980805	4.927474588	7.121945192	5.334209423	4.158966679
ENSGALG00000011297	CRADD	4.570487254	5.921909393	5.381985474	6.456210627	6.098032168	4.841024195	5.869331524	6.35103006
ENSGALG00000011298	RARB	13.64027873	15.51682208	16.27832111	14.08934306	9.855365666	19.37399843	18.03998356	19.00242573
ENSGALG00000011299	KIF25	4.239052626	4.384345128	5.566465912	2.076552414	4.549544015	5.266836153	4.152635862	4.280112658
ENSGALG00000011300	TOP2B	27.66363531	39.11578885	32.53630328	35.22585714	35.50581845	35.52641988	31.74028774	33.480461
ENSGALG00000011301	LRRC40	12.86718418	12.32575863	10.11087407	12.91475222	11.95604167	10.71822984	13.31249519	10.2608942
ENSGALG00000011304	NGLY1	11.34158497	15.71779951	12.44982218	13.92862594	14.32989022	12.22370799	10.68039099	11.38745591
ENSGALG00000011305	SRSF11	61.04751753	77.76836908	67.80606943	74.47222963	81.69764183	69.67801857	66.74092219	59.6799924
ENSGALG00000011306	DES	851.3727465	401.4893479	678.4100287	455.942106	555.2529615	725.1815784	732.8683575	632.7110448
ENSGALG00000011309	PLXNC1	1.438257433	2.748958122	1.65838059	3.024634664	5.894372452	2.158315207	2.084959097	1.548722563
ENSGALG00000011311	ANKRD13C	13.22640023	14.83600129	15.67417189	18.43965223	13.52972143	15.39842699	15.47751854	16.13404215
ENSGALG00000011312	OXSM	1.630414142	1.720928671	1.651464997	1.76296468	1.759056376	1.623310839	1.513370122	1.976132
ENSGALG00000011314	LRRC3B	0.015348219	0.670657395	0.105237073	7.306212844	0.039032443	0.167241589	0.066082712	0.081079699
ENSGALG00000011318	DNPEP	75.32267371	51.01611769	64.72480375	63.78510605	63.02413858	69.35334135	72.39313507	73.09028197
ENSGALG00000011319	LPHN3	4.88043308	3.829488585	3.725875222	5.098719392	6.869101226	4.6647144	3.483866848	3.674359489
ENSGALG00000011320	TMCC3	0.245701581	0.894683488	0.105292813	0.370599881	0.416566576	0.446213788	0.317365025	0.324490575
ENSGALG00000011322	NEK10	0	0.018221817	0.089353124	0	0.017675245	0.016228456	0.035909455	0.018357851
ENSGALG00000011323	SNAPC3	3.462812846	2.852750539	4.045422759	3.9123168	4.73038363	4.343183095	4.900144965	4.311071434
ENSGALG00000011324	0	1.179229747	1.172700421	1.603167988	0.736002008	0.482586244	1.234307264	1.330588849	0.895041791
ENSGALG00000011325	NDUFA12	245.252148	309.8200405	266.6193879	222.3266935	197.8439221	265.8894272	225.7606038	241.8213083
ENSGALG00000011326	STK16	12.05109419	8.764408597	8.949214613	11.87734373	11.65022565	11.04995022	10.73273551	10.57400461
ENSGALG00000011327	NR2C1	6.234200214	8.139487333	3.712344525	7.363992462	7.322290723	8.048032098	8.171098831	7.0319368
ENSGALG00000011328	GLB1L	6.613180962	5.937025009	8.012515591	9.46706907	6.446956228	6.246794754	6.341816407	6.087212167
ENSGALG00000011329	MLLT4	10.81280014	20.29270196	14.14868294	11.44964876	16.21482621	12.74087987	11.22368738	10.00003432
ENSGALG00000011330	DYNC1H1	25.52461084	47.39546227	28.36593954	32.0444073	28.50270839	24.95486076	27.63798244	27.68106622
ENSGALG00000011331	CTH	16.33260308	22.76146368	21.74296584	22.69627794	8.520175037	18.99277115	21.47080186	21.69760311
ENSGALG00000011332	ANKZF1	7.623516401	6.494869846	9.618419179	7.149814884	8.466260542	8.237339214	7.976666303	7.91202481
ENSGALG00000011334	FAM134A	38.29463888	36.59851921	42.96824202	39.46703437	40.04072644	44.28512481	44.55746186	41.79979423
ENSGALG00000011335	NHEJ1	1.252650011	1.589107508	2.043340941	1.791895622	1.986746792	2.547483155	2.052957312	2.027896499
ENSGALG00000011336	TECRL	173.8480913	192.105044	165.2572472	202.9278872	243.5642452	194.4756505	147.439063	153.1978078
ENSGALG00000011339	IGFBP7	424.3956753	495.8012445	402.7442092	401.6146818	623.706679	519.9815606	458.9539276	495.8405841
ENSGALG00000011340	ZRANB2	30.64588401	43.6515132	37.27365573	30.86472844	36.93081943	32.32433068	31.31706105	32.08737384
ENSGALG00000011341	UNC93A	0	0.028341651	0.055590836	0	0.02749153	0.02524124	0.027926229	0
ENSGALG00000011342	FGD6	4.898411137	16.78129359	6.265025521	5.541327554	11.16231543	7.605411525	5.848784753	4.790751625
ENSGALG00000011343	SLC23A3	0.719679098	0.299496884	0.499331873	0.310147418	0.377667333	0.48012061	0.324617654	0.301732765
ENSGALG00000011344	TTLL2	0.890373483	1.005067854	1.144680406	1.477277992	0.471735662	0.952868927	1.788993891	1.339206996
ENSGALG00000011345	0	0	0	0.015482308	0.032695915	0	0	0.015555171	0.031808837
ENSGALG00000011347	IHH	1.563796469	0.710650858	0.321671247	0.169828295	0.159077204	0.146056108	0.269320913	0.330441319
ENSGALG00000011350	NEGR1	0.650792066	2.445588696	0.502002097	4.535044475	0.662018262	0.40521964	0.224162053	0.515688725
ENSGALG00000011352	CCDC108	0	0.009160317	0	0	0.008885549	0	0	0
ENSGALG00000011353	TNNI3K	23.79410565	28.56681313	22.07746074	13.88204081	22.60580785	15.11908491	21.09184089	22.2141308
ENSGALG00000011355	WNT10A	0.030859805	0	0.211594285	0	0	0.024018806	0	0
ENSGALG00000011356	ERICH3	0.773724918	1.071674046	0.60058257	1.043725708	1.027153335	1.408933997	0.716548225	0.398451334
ENSGALG00000011357	VEZT	6.795325163	7.986372548	7.276299595	6.981700868	5.88269181	6.565578457	5.960188181	6.506622739
ENSGALG00000011358	WNT6	0.225274177	0.511867402	0.19307773	0.081549251	0.381933613	0.070134168	0.193986392	0.039668363
ENSGALG00000011360	PRKAG3	14.44769318	15.43512362	15.55503811	19.33361065	14.86205052	12.00301526	19.34659091	20.15257255
ENSGALG00000011361	CRYZ	24.78588498	25.50135694	31.09582862	22.79497533	25.84945754	27.38329297	28.38099803	36.87436518
ENSGALG00000011364	TYW3	6.193779423	6.959417926	6.825287925	6.566290961	8.500839794	8.585513825	7.11138721	9.660114124
ENSGALG00000011365	WDR20	3.880572967	7.152953192	4.721329725	4.117421698	5.95529986	5.259536626	4.052181746	4.221705582
ENSGALG00000011366	MOK	0.785864495	1.471680719	0.264608075	0.533405521	1.118237285	0.895636415	0.483369771	0.617778119
ENSGALG00000011368	ZNF839	8.720533239	13.36296603	8.969021402	9.838075467	12.55707075	10.59944883	10.47195614	10.77018133
ENSGALG00000011369	LHX8	0.035378629	0.278263487	0.090966823	0.416229568	0.02999076	0.055071797	0	0.062297967
ENSGALG00000011371	STK36	1.32049228	1.382272555	1.13176599	1.483957603	1.488422816	2.168472667	1.399498224	1.865306515
ENSGALG00000011372	CINP	17.55797251	17.14951164	15.42794232	14.75496749	13.44566671	18.43150038	17.85104243	13.70511677
ENSGALG00000011373	TECPR2	6.602540079	8.400017637	8.420978249	8.089009836	5.52087848	7.4548859	9.137457782	10.80579587
ENSGALG00000011375	RNF25	11.24691139	11.00604089	13.30480472	11.88502198	13.15934298	15.59416129	15.28119355	14.37909067
ENSGALG00000011376	ANKRD9	27.22436617	15.45461609	35.29928873	14.90917969	9.50748017	13.47420346	27.41055745	27.944038
ENSGALG00000011377	METAP2	79.09028604	69.30187812	76.74101138	68.78624615	64.96460058	78.51967319	79.96353431	78.99142582
ENSGALG00000011379	SLC44A5	2.222372526	8.196357759	3.914345468	3.376680945	4.528330615	4.871772355	4.248793093	4.003115325
ENSGALG00000011384	RCOR1	9.258917849	21.8509753	14.48159693	15.29129471	15.22751609	12.05494884	12.93311131	12.24675343
ENSGALG00000011386	BCS1L	9.664262179	8.36407846	9.619007929	8.407596277	6.765399533	6.988078046	9.825348186	8.09714474
ENSGALG00000011387	POLR2B	33.32557181	36.20017407	32.94777835	35.47129892	42.99421823	40.93390775	34.10835902	34.54950487
ENSGALG00000011388	RABGGTB	13.99392677	19.5017003	16.5821684	15.9283757	16.56010697	13.23092333	15.9970341	13.69356533
ENSGALG00000011389	TRAF3	0.413549681	1.729605947	0.759524314	0.69505885	1.27707471	1.103568107	0.686788909	0.754224315
ENSGALG00000011390	REST	6.723905006	16.23031905	9.876638579	7.728707146	10.6850414	8.110851834	7.465611869	7.233486144
ENSGALG00000011391	AMN	0.553414801	0.241820708	0.52702235	0.556489323	0.834016644	0.550382163	0.503027492	0.460182463
ENSGALG00000011392	MSH4	8.266028502	14.44772968	10.38022847	10.36512673	15.37396559	14.17956203	10.39366707	11.58653816
ENSGALG00000011393	ZNF142	2.503712587	1.86522271	2.506457118	2.488731336	3.018356933	2.371970837	3.33116275	3.107820779
ENSGALG00000011394	0	2.216495983	1.870250137	2.773142517	3.689064549	2.807614797	2.240703482	2.588746699	2.467421009
ENSGALG00000011395	TMEM66	13.85402226	16.8298915	19.7067356	16.68522269	16.07806162	17.19485399	18.86425057	16.13924312
ENSGALG00000011400	USP44	5.318820552	8.148082058	7.561993464	6.45579661	7.214093972	7.013215018	6.519910552	5.123682833
ENSGALG00000011402	RQCD1	30.89328998	29.40132087	41.58845827	37.326696	37.70595647	31.34645191	39.62533248	35.95796069
ENSGALG00000011403	SRP72	48.01887952	49.30208311	48.74649044	51.54554487	47.86916148	49.00997637	50.49182193	49.38399982
ENSGALG00000011404	HOPX	6.879644263	9.662581669	8.370778616	10.9512265	12.91356386	13.91230845	8.515961517	7.355119698
ENSGALG00000011405	SLC4A7	5.800233675	25.37406175	8.635045617	8.025528464	14.58019145	13.08665261	9.484067058	9.94791728
ENSGALG00000011406	NTN4	9.008274976	5.46636215	7.61785783	8.553842081	12.11640571	8.176279573	6.181841879	8.248554551
ENSGALG00000011409	SNRPF	85.32526213	76.56795466	89.4785712	85.27503271	80.73900687	121.8348165	88.03817163	95.61276086
ENSGALG00000011411	0	0	0.270265988	0.265057107	3.21858585	2.097273855	0.962801864	0.798913557	0.544567294
ENSGALG00000011413	0	0	0.015402697	0	0.015950439	0	0	0.015176929	0
ENSGALG00000011414	AMDHD1	0.268180133	0.263664607	0.445337314	0.303378773	0.44757276	0.613144344	0.562899782	0.560780744
ENSGALG00000011415	SPINK2	5.171228008	5.111938918	10.75341335	4.986844018	2.37150621	8.181704438	4.234008254	2.4630922
ENSGALG00000011418	CCR6	0	0	0	0	0.036903045	0	0	0
ENSGALG00000011419	DUSP4	1.001078951	1.749730002	1.518006342	1.184738426	0.587508239	2.097738125	1.326217725	1.762792534
ENSGALG00000011421	HAL	0.052404494	0.206088502	0.157201741	0.142278201	0.710779662	0.305906037	0.361009289	0.461393437
ENSGALG00000011423	FGFR1OP	4.274344314	4.911711318	5.830341799	5.415594202	4.656451226	5.506929185	5.71681792	5.749088137
ENSGALG00000011426	RNASET2	5.853843608	8.725286559	7.470061495	12.62625274	11.05501809	8.352967659	11.70589831	11.99735502
ENSGALG00000011427	USP37	6.191651242	6.590534804	7.07082442	6.947049508	6.278435198	9.086670197	7.815964029	6.431780209
ENSGALG00000011428	AZI2	15.66007387	21.31687242	20.65862022	22.98927692	17.25161094	18.73217301	21.09763167	19.98285787
ENSGALG00000011429	LTA4H	27.51290618	34.57047467	33.41890127	37.75638035	27.16280324	27.8239803	36.5459514	33.42363342
ENSGALG00000011432	CDC42BPB	21.86201282	35.21120024	27.01562362	30.60510973	31.24482451	29.45833391	29.38566436	27.0153298
ENSGALG00000011433	VIL1	0.292402036	0.452103209	0.944612946	0.305335201	0.533877412	0.892823199	0.290528107	0.732726067
ENSGALG00000011434	SLC11A1	0.72896149	0.463313122	0.937166201	1.349407111	0.449415826	0.489997377	0.884511439	0.700157949
ENSGALG00000011435	ELK3	35.47234885	31.49018863	35.15783393	44.73682067	34.6206395	33.45487047	40.54934744	39.766815
ENSGALG00000011436	TMBIM1	44.96985117	44.50710537	53.64974708	54.56318254	54.35595084	53.2743004	42.63315467	47.52473745
ENSGALG00000011438	TNKS	5.798557307	13.87241267	8.47869684	9.145588002	10.16641116	9.76068819	8.466177134	7.276083673
ENSGALG00000011439	RBMS3	2.712105196	10.21509293	3.142969653	5.01261974	5.14863116	3.983925698	3.124867752	3.094132351
ENSGALG00000011442	TGFBR2	11.83983115	14.27898405	17.14956016	22.95698843	15.25582054	14.95162734	17.43417794	14.72437409
ENSGALG00000011443	EXOC3L4	0	0.023395601	0.022944694	0.072682747	0	0.020836259	0.023052677	0.02357026
ENSGALG00000011444	MFHAS1	9.962279074	7.195110703	9.026851675	9.727173139	7.945396918	6.652704765	8.290995492	8.07923986
ENSGALG00000011445	AAMP	30.15715547	21.24681412	27.44378936	24.173114	24.36027803	23.01879457	25.92859513	27.53591399
ENSGALG00000011446	TNFAIP2	3.876861307	5.606166779	6.119644615	5.881254337	2.837221125	4.363347193	6.604774781	8.570255479
ENSGALG00000011447	GADL1	0.602908099	1.115777015	1.580615778	0.962879692	0.450961982	1.021320785	1.435356927	1.405133499
ENSGALG00000011448	ERI1	13.62311657	16.08774575	14.75976889	16.5966236	14.53917728	17.15534572	16.90472211	15.31595514
ENSGALG00000011449	0	1.200391392	1.602713054	1.771873993	2.353767435	1.017581837	1.012146152	1.292089925	1.086237953
ENSGALG00000011450	0	4.134957947	5.042275896	6.304996491	7.049141625	2.975376855	4.93974837	4.264515776	4.190932997
ENSGALG00000011452	0	35.11851334	35.25340788	33.91768432	48.53959753	30.83242767	33.64533075	38.93264973	37.47781739
ENSGALG00000011455	CL2	0.188570969	0.082398167	0.404050469	0.085328363	0.079926595	0.073384288	0.081190402	0.083013307
ENSGALG00000011456	CDK17	11.62383608	17.89383468	12.19552791	14.90272638	15.31841998	14.92245833	13.31714347	13.55732588
ENSGALG00000011457	CCNI	352.0276068	241.4458879	292.1740203	263.655026	344.0019304	299.6826284	361.1949546	383.2398012
ENSGALG00000011459	CFAP54	0.070392198	0.199931213	0.015082916	0	0.014918014	0.027393831	0.045461697	0.123953102
ENSGALG00000011464	EIF5	130.643671	156.5486824	169.3624604	162.8365369	147.1529682	170.9650398	165.6753848	166.7251887
ENSGALG00000011465	STT3B	42.68075607	46.84836695	45.89380726	48.78701613	51.55556076	43.14599625	45.45256384	45.48278098
ENSGALG00000011468	IGFBP5	18.34910585	17.3981983	12.2318236	22.84673536	17.38465434	8.54088391	10.79194244	12.09015417
ENSGALG00000011469	IGFBP2	65.33984088	42.84704688	103.8409704	59.3885406	71.6941558	74.55843704	117.888464	116.9657495
ENSGALG00000011472	RPL37A	2013.039692	2374.871064	1993.569724	2070.428154	2823.215796	2585.415749	2053.153862	1990.798205
ENSGALG00000011473	RPS6KA2	1.834507693	2.214753082	1.993763711	2.738522803	4.312673274	3.341426479	3.126863239	2.13137884
ENSGALG00000011474	OSBPL10	7.534629053	6.82227021	9.886381559	9.77132633	10.38737914	10.06613218	10.75229022	11.48953098
ENSGALG00000011475	SMARCAL1	2.920825729	3.874891178	3.775586377	3.48401836	4.164565007	4.606303303	3.521223049	3.693029645
ENSGALG00000011476	11-Sep	18.85153288	20.83813839	17.8769572	29.23675189	19.21100461	18.53435556	21.06845202	21.13064983
ENSGALG00000011478	4-Mar	0.515219147	0.081865707	0.080287896	0.084776968	0	0.109365115	0.040332873	0.123715308
ENSGALG00000011479	NEDD1	10.65385837	13.42094994	11.65897903	12.53426427	10.19883411	11.43704741	12.2620611	12.48017556
ENSGALG00000011481	GPD1L	48.90717048	59.11645351	47.17096912	45.8647432	36.64450186	39.08292418	46.94267568	52.90757047
ENSGALG00000011483	BRP44L	133.7792449	178.9016351	108.5026813	108.6616309	122.4588004	152.7832886	139.2830337	128.9195093
ENSGALG00000011484	CMTM8	18.47891889	22.163296	19.82466964	22.14411669	20.85030155	25.98771515	17.83289191	23.1141887
ENSGALG00000011485	HCRT	0.281939577	0.410655371	0.56383704	0.425258859	0.398337569	1.024049795	0.485563345	0.49646532
ENSGALG00000011487	SHROOM3	9.925215255	4.584644757	9.617266437	8.770587808	8.825600306	11.75207699	15.32676731	12.62861188
ENSGALG00000011488	CMTM7	53.08831892	55.48587445	64.15072624	47.80918276	68.51353691	53.88997968	63.03198272	74.15631667
ENSGALG00000011489	T	0.530969883	0.192010885	0.298157861	0.298258597	0.341460951	0.954783582	0.42569202	0.161203612
ENSGALG00000011490	CMTM6	3.470348692	6.180798874	5.082771235	4.889896981	9.979925306	6.564558165	5.106691773	5.298701651
ENSGALG00000011491	DYNC1LI1	38.5534746	43.48931784	43.01988295	47.69647971	39.99657284	44.74067041	50.89945454	45.89735937
ENSGALG00000011492	XRCC5	6.915580003	8.306948466	7.402898659	7.700910929	7.671776296	6.290699296	7.86660282	6.865556985
ENSGALG00000011493	TMEM169	4.426200853	5.321270968	3.773531113	5.701251099	3.831537643	4.319922035	5.989431708	5.154804502
ENSGALG00000011494	CNOT10	8.547401691	8.983635067	12.2878037	10.0869596	9.003994846	10.75062518	11.65867367	10.81669263
ENSGALG00000011497	PECR	17.80167504	15.10238578	24.74500823	21.41787868	21.67990955	10.34428619	24.38335813	19.06474368
ENSGALG00000011498	TCAIM	14.72274564	15.30910956	12.11246201	14.53536512	9.510613683	9.559387144	11.99997451	11.92280735
ENSGALG00000011499	SCARB2	11.7367846	13.4660501	13.38028667	15.575907	14.45618725	11.60720487	13.52085153	13.44757522
ENSGALG00000011502	MAP3K2	8.87259928	12.94937501	7.45089048	6.894188829	9.319416281	8.091553534	7.125806782	6.338906385
ENSGALG00000011504	TMPO	53.07480551	51.41538899	56.7790881	61.03429263	48.27330094	62.33850288	57.51063221	55.46162875
ENSGALG00000011505	MARK3	24.83551172	24.39240145	25.003574	30.57711651	22.63201202	28.22345135	26.42490191	25.65353723
ENSGALG00000011506	NUP54	11.89447653	12.44298266	13.45588151	11.8591962	12.62517162	13.43544811	12.02189567	12.64681215
ENSGALG00000011509	C3D	0.639596793	0.761133972	1.026388705	2.512390616	0.588335521	0.995622087	1.945254203	2.57602312
ENSGALG00000011510	ABHD5	7.949432144	9.03573653	8.19319692	7.467434868	9.212537	4.93409849	6.823692261	6.378879362
ENSGALG00000011511	CKB	868.3321868	775.870045	762.9494073	471.4595215	461.6595265	953.9849973	827.3852174	818.1599966
ENSGALG00000011513	ANO10	5.133149092	6.507429015	5.105608216	7.54176834	5.560139447	3.995233145	5.293348024	5.579582927
ENSGALG00000011514	SLC25A3	823.9798661	882.6099495	783.7054255	580.6940583	715.1674807	954.6536293	709.7300253	690.2125237
ENSGALG00000011515	ERCC3	12.76676428	14.23038615	15.56140318	14.82292035	13.02587482	12.12328278	14.36740968	15.04335738
ENSGALG00000011516	0	2.69521256	3.768649235	3.498014614	5.714620641	2.350032955	1.738125875	2.519813677	2.237390524
ENSGALG00000011517	SNRK	11.09576482	16.55764106	10.6757879	9.777875477	15.07261837	9.210785679	7.463041359	9.136193077
ENSGALG00000011518	POMGNT2	4.715089852	3.448463082	4.786390239	5.175061873	7.313698295	5.127378007	5.643997162	6.065141788
ENSGALG00000011521	FAM198A	0.85102242	0.101417357	0.066308483	0.630143414	0.131167061	0.06021526	0.033310272	0.034058161
ENSGALG00000011522	TRMT61A	10.55715597	11.79659628	11.34415609	7.985621792	7.435562454	11.36459401	11.35231561	10.5435923
ENSGALG00000011523	RPL14	827.0737923	1041.468532	821.5345291	858.4400315	1090.56831	995.4775995	922.5805082	848.9650401
ENSGALG00000011524	PPEF2	0.703839823	1.490437434	0.649649773	0.930963512	1.308042386	1.011346496	0.979060732	0.834202349
ENSGALG00000011525	BAG5	7.300697419	10.6985085	9.168864042	9.826849825	7.7596396	11.09534796	9.828985501	8.211579412
ENSGALG00000011526	APOPT1	18.07842079	25.37945534	16.48365096	14.35936257	18.91198439	18.26210004	11.59285842	17.52571981
ENSGALG00000011527	ENTPD3	0.255282397	0.191225935	0.093770203	1.386183405	0.092745011	0.028384489	0.188423009	0
ENSGALG00000011528	KLC1	7.65713728	14.91346514	10.23064659	14.16349336	10.34365679	10.04753775	10.4006168	11.07008651
ENSGALG00000011529	NAAA	3.59479294	3.209863908	3.583361332	5.799338737	3.444814705	4.227261386	4.104929835	3.061814931
ENSGALG00000011530	GGCT	2.88377449	4.823597513	4.597748621	6.145695488	4.021760944	3.644295158	4.539281576	4.668499694
ENSGALG00000011531	APAF1	3.457714912	4.162738008	3.96886302	3.56307829	3.095415733	4.953729908	3.346372751	3.76275884
ENSGALG00000011532	CYP27C1	0.565989	0.667750885	0.315313177	0.74271906	0.311865851	0.660780928	0.463011152	0.423574487
ENSGALG00000011533	XRCC3	12.43826336	9.566706945	9.407891157	9.609975196	9.987740799	11.1667558	9.452166575	9.007840555
ENSGALG00000011534	ZFYVE21	25.63310741	31.6808575	28.4396038	26.20093445	28.69124641	26.27818929	26.64473864	23.07983702
ENSGALG00000011535	NOD1	0.829743641	1.197309805	1.174233858	1.29227747	0.932388283	0.70588115	0.963747636	1.223237681
ENSGALG00000011537	PDE10A	0.48112822	2.505992712	0.775245854	0.923092595	1.843511028	1.30316175	0.911472072	0.626939197
ENSGALG00000011539	EAF1	10.54283147	12.39450351	13.66162851	13.57358163	11.91632872	13.18772846	14.53650886	13.75783849
ENSGALG00000011541	BIN1	15.81012891	41.68800079	20.38403047	36.69286263	30.14575152	15.12604979	20.96757994	18.74609092
ENSGALG00000011542	METTL6	17.10426591	18.67551756	17.73643244	20.25694093	19.08196521	20.24829121	19.3109568	19.03804086
ENSGALG00000011543	SDAD1	5.02130708	7.633420034	5.682372198	6.517100284	5.161451043	6.225012053	5.735006254	6.260864903
